id,rainfall
2190,1.0
2191,1.0
2192,1.0
2193,0.8
2194,0.8
2195,1.0
2196,1.0
2197,1.0
2198,1.0
2199,1.0
2200,1.0
2201,0.6
2202,1.0
2203,1.0
2204,1.0
2205,0.6
2206,1.0
2207,1.0
2208,0.6
2209,0.6
2210,0.6
2211,0.8
2212,1.0
2213,1.0
2214,1.0
2215,1.0
2216,0.6
2217,1.0
2218,1.0
2219,1.0
2220,1.0
2221,1.0
2222,1.0
2223,1.0
2224,1.0
2225,1.0
2226,0.6
2227,1.0
2228,1.0
2229,1.0
2230,1.0
2231,1.0
2232,0.6
2233,1.0
2234,1.0
2235,0.6
2236,0.4
2237,1.0
2238,0.6
2239,1.0
2240,1.0
2241,1.0
2242,1.0
2243,1.0
2244,1.0
2245,1.0
2246,1.0
2247,0.8
2248,1.0
2249,1.0
2250,1.0
2251,1.0
2252,1.0
2253,1.0
2254,1.0
2255,0.6
2256,0.6
2257,1.0
2258,1.0
2259,0.6
2260,1.0
2261,0.8
2262,1.0
2263,1.0
2264,1.0
2265,1.0
2266,0.6
2267,1.0
2268,0.6
2269,1.0
2270,0.8
2271,1.0
2272,0.8
2273,1.0
2274,1.0
2275,1.0
2276,1.0
2277,1.0
2278,1.0
2279,1.0
2280,0.4
2281,1.0
2282,1.0
2283,1.0
2284,0.4
2285,1.0
2286,0.6
2287,0.6
2288,1.0
2289,1.0
2290,1.0
2291,0.4
2292,0.4
2293,1.0
2294,0.6
2295,0.4
2296,0.4
2297,1.0
2298,0.4
2299,1.0
2300,1.0
2301,0.4
2302,1.0
2303,0.6
2304,0.6
2305,1.0
2306,1.0
2307,1.0
2308,1.0
2309,0.6
2310,0.8
2311,1.0
2312,1.0
2313,0.8
2314,1.0
2315,1.0
2316,0.6
2317,0.6
2318,0.6
2319,0.6
2320,0.6
2321,0.6
2322,0.6
2323,0.6
2324,0.6
2325,1.0
2326,0.6
2327,0.6
2328,0.6
2329,0.6
2330,0.6
2331,0.6
2332,0.2
2333,1.0
2334,1.0
2335,1.0
2336,1.0
2337,0.2
2338,0.8
2339,0.6
2340,1.0
2341,0.6
2342,0.6
2343,0.4
2344,0.8
2345,0.6
2346,0.8
2347,0.6
2348,0.6
2349,0.6
2350,0.6
2351,0.6
2352,0.4
2353,0.6
2354,0.2
2355,0.6
2356,0.6
2357,0.6
2358,0.6
2359,0.4
