id,rainfall
2190,-2.1510925
2191,-2.2020035
2192,-2.2908478
2193,-3.0578232
2194,-3.6122208
2195,-2.5390472
2196,-2.7024612
2197,-1.9023131
2198,-2.689659
2199,-2.573059
2200,-2.1074753
2201,-3.2747192
2202,-2.2375107
2203,-2.236641
2204,-2.8764648
2205,-3.847084
2206,-2.0821762
2207,-2.4047318
2208,-3.3742752
2209,-3.972847
2210,-3.0871582
2211,-3.4374695
2212,-2.2968216
2213,-1.7011946
2214,-2.4017868
2215,-3.0949936
2216,-3.9500122
2217,-1.9904326
2218,-2.3444443
2219,-2.9984818
2220,-2.2779617
2221,-2.09832
2222,-2.4034042
2223,-2.4463272
2224,-2.5028076
2225,-2.46492
2226,-3.1751022
2227,-2.2714157
2228,-2.543747
2229,-2.396965
2230,-2.5322876
2231,-2.4355392
2232,-3.0676804
2233,-2.525856
2234,-2.0110703
2235,-3.0626526
2236,-2.9104843
2237,-1.963005
2238,-2.840004
2239,-2.4642487
2240,-2.9212418
2241,-1.9781264
2242,-2.1780014
2243,-3.1544418
2244,-1.9702452
2245,-1.9424819
2246,-2.2528992
2247,-2.1730576
2248,-2.225853
2249,-2.2257385
2250,-2.416565
2251,-1.9418944
2252,-2.1834488
2253,-2.4515152
2254,-2.673706
2255,-2.8235245
2256,-2.9568405
2257,-2.227562
2258,-2.2674408
2259,-3.1888428
2260,-1.9309386
2261,-2.0934372
2262,-2.3023758
2263,-2.0740814
2264,-1.9436263
2265,-1.9387664
2266,-2.0766296
2267,-1.9547423
2268,-2.6938705
2269,-1.9906005
2270,-2.374382
2271,-1.8080977
2272,-2.6456833
2273,-3.0141907
2274,-2.2237167
2275,-2.1891022
2276,-1.8763427
2277,-2.0298386
2278,-2.352188
2279,-2.388153
2280,-1.8972014
2281,-1.8409346
2282,-2.2042007
2283,-2.391243
2284,-1.8244017
2285,-1.7914656
2286,-1.670082
2287,-1.6451339
2288,-3.049034
2289,-2.0313034
2290,-1.9185714
2291,-1.8847045
2292,-2.0155563
2293,-0.7506408
2294,-1.8359374
2295,-1.7358092
2296,-1.6909102
2297,-2.0617447
2298,-1.5851821
2299,-1.8154982
2300,-1.9673766
2301,-2.0445786
2302,-2.382347
2303,-1.5475768
2304,-1.6450042
2305,-3.5360718
2306,-3.4805222
2307,-2.4737167
2308,-2.074852
2309,-1.7173232
2310,-1.9281234
2311,-2.8788376
2312,-2.119011
2313,-3.325859
2314,-1.711418
2315,-1.9894713
2316,-1.4451522
2317,-1.567726
2318,-1.4073333
2319,-1.6459883
2320,-1.738365
2321,-1.5529708
2322,-1.7846602
2323,-1.6309203
2324,-1.4495848
2325,-3.3370743
2326,-1.8752822
2327,-1.4836806
2328,-1.8273848
2329,-1.4086074
2330,-1.284912
2331,-1.4415511
2332,-2.377365
2333,-3.4039383
2334,-2.4611282
2335,-3.429451
2336,-2.4994202
2337,-2.0822067
2338,-4.508568
2339,-1.6646041
2340,-3.8025436
2341,-1.5057677
2342,-1.3408355
2343,-2.2082596
2344,-1.258583
2345,-1.4964522
2346,-4.2219543
2347,-1.5322264
2348,-1.5323333
2349,-2.0714188
2350,-1.6698989
2351,-1.8743819
2352,-1.9409941
2353,-1.8022994
2354,-2.0247955
2355,-2.1888428
2356,-1.4152449
2357,-2.0012894
2358,-2.1869583
2359,-2.0982285
2360,-1.8045806
2361,-1.6409224
2362,-1.7216567
2363,-2.028534
2364,-2.3636246
2365,-1.8967742
2366,-2.06678
2367,-2.0388184
2368,-1.8251113
2369,-2.3906174
2370,-2.8643951
2371,-2.20533
2372,-2.530716
2373,-2.4761276
2374,-2.4641953
2375,-2.664688
2376,-2.288742
2377,-2.8935623
2378,-2.7218857
2379,-2.5240707
2380,-2.3950195
2381,-2.7615662
2382,-2.4038162
2383,-2.5549698
2384,-3.2060318
2385,-2.450241
2386,-2.518692
2387,-2.4417496
2388,-2.5696259
2389,-4.1767654
2390,-2.4105453
2391,-3.1322632
2392,-4.518074
2393,-5.174034
2394,-5.734215
2395,-4.4129257
2396,-5.3307266
2397,-5.92733
2398,-3.1012192
2399,-4.009384
2400,-3.3503418
2401,-2.8692017
2402,-2.7321167
2403,-3.7452698
2404,-3.7404938
2405,-5.398018
2406,-3.0782928
2407,-3.7948303
2408,-3.3184052
2409,-3.5675964
2410,-3.5626755
2411,-5.6263657
2412,-3.5419846
2413,-3.7120895
2414,-4.239456
2415,-4.313286
2416,-5.1289825
2417,-4.027878
2418,-4.8689194
2419,-5.2769623
2420,-3.3991776
2421,-3.9626846
2422,-5.4366074
2423,-4.235199
2424,-3.4902878
2425,-3.5588074
2426,-4.24189
2427,-3.0790634
2428,-3.1015778
2429,-5.1773605
2430,-3.9709015
2431,-4.879715
2432,-4.913376
2433,-2.9600296
2434,-3.925644
2435,-4.1763687
2436,-3.3931198
2437,-4.0929794
2438,-4.2041016
2439,-5.480873
2440,-4.7222595
2441,-4.085533
2442,-4.39946
2443,-6.283798
2444,-3.836441
2445,-4.0392227
2446,-4.2635803
2447,-5.427597
2448,-4.0384216
2449,-3.8582382
2450,-4.8868866
2451,-4.816078
2452,-4.47377
2453,-4.3327103
2454,-4.451271
2455,-4.571068
2456,-4.061569
2457,-5.2031937
2458,-3.881569
2459,-3.4695816
2460,-3.8833542
2461,-3.94915
2462,-4.06192
2463,-3.5313416
2464,-4.4196243
2465,-5.43985
2466,-4.9327087
2467,-4.1708527
2468,-3.2561417
2469,-5.512062
2470,-5.130989
2471,-6.146408
2472,-6.9163284
2473,-5.4280853
2474,-5.9813538
2475,-6.108406
2476,-5.721489
2477,-6.0990143
2478,-5.8874817
2479,-4.9480286
2480,-5.524605
2481,-5.869919
2482,-5.1931763
2483,-5.4534225
2484,-5.939728
2485,-6.4355164
2486,-6.5592422
2487,-6.5360184
2488,-7.436035
2489,-5.9246674
2490,-7.0133133
2491,-5.7007523
2492,-6.4755554
2493,-6.8311844
2494,-5.4500275
2495,-6.765465
2496,-6.2369003
2497,-4.9180527
2498,-5.426193
2499,-5.9722977
2500,-5.9133453
2501,-6.0586777
2502,-6.197731
2503,-6.5691376
2504,-6.2238846
2505,-7.4611435
2506,-6.274399
2507,-7.089546
2508,-7.2290955
2509,-6.792015
2510,-7.288521
2511,-6.212166
2512,-6.108391
2513,-7.9031296
2514,-7.118675
2515,-7.366432
2516,-6.3691864
2517,-6.8125534
2518,-7.298668
2519,-7.0917892
2520,-6.486351
2521,-7.2274857
2522,-7.591446
2523,-6.9171524
2524,-5.0422134
2525,-6.570709
2526,-6.1333847
2527,-7.320183
2528,-7.045189
2529,-8.085487
2530,-8.111092
2531,-7.4757767
2532,-6.536766
2533,-6.4959717
2534,-7.232582
2535,-7.606224
2536,-7.2107086
2537,-7.1287613
2538,-7.8949738
2539,-8.143776
2540,-6.788376
2541,-6.930969
2542,-6.3723984
2543,-7.643303
2544,-7.322014
2545,-7.9176407
2546,-7.964119
2547,-6.7718277
2548,-7.621086
2549,-7.91967
2550,-8.384026
2551,-8.199455
2552,-7.1355515
2553,-7.42614
2554,-7.6249924
2555,-6.4674606
2556,-9.8843155
2557,-6.1974716
2558,-8.5314865
2559,-7.440651
2560,-7.3971024
2561,-9.683861
2562,-7.1586685
2563,-8.377083
2564,-8.059013
2565,-9.110878
2566,-9.256264
2567,-7.007271
2568,-9.0653
2569,-9.900002
2570,-8.012566
2571,-8.54232
2572,-9.649986
2573,-7.4214554
2574,-7.6472244
2575,-10.049904
2576,-6.534416
2577,-7.7402573
2578,-9.559654
2579,-7.849205
2580,-7.99041
2581,-8.03875
2582,-5.040001
2583,-9.062401
2584,-7.090843
2585,-6.9759903
2586,-9.070671
2587,-8.54908
2588,-7.2584
2589,-8.247765
2590,-7.3764114
2591,-9.507683
2592,-9.253548
2593,-10.516075
2594,-9.066582
2595,-7.270363
2596,-9.805229
2597,-8.679466
2598,-9.773827
2599,-8.372032
2600,-7.8195724
2601,-7.013527
2602,-9.201271
2603,-9.611107
2604,-10.551811
2605,-9.347145
2606,-10.358421
2607,-9.252174
2608,-6.88958
2609,-7.876381
2610,-9.388603
2611,-7.8982315
2612,-8.5249405
2613,-8.578163
2614,-9.726662
2615,-9.718376
2616,-9.379005
2617,-8.797752
2618,-9.59153
2619,-7.4762497
2620,-8.58065
2621,-10.508614
2622,-10.122414
2623,-9.7063675
2624,-10.693275
2625,-10.495781
2626,-8.355492
2627,-9.313408
2628,-7.8632584
2629,-8.688591
2630,-8.480782
2631,-10.2489395
2632,-8.5227585
2633,-9.867424
2634,-9.431068
2635,-8.964531
2636,-10.452934
2637,-8.96183
2638,-10.272545
2639,-7.3673477
2640,-10.509224
2641,-8.649696
2642,-8.971291
2643,-7.357094
