id,rainfall
2190,0.970013826919906
2191,0.9816157174225372
2192,0.9433652011730133
2193,0.18366206745890087
2194,0.08617779337928148
2195,0.8507742715244495
2196,0.8864148720590729
2197,0.9845401905254219
2198,0.951951158742919
2199,0.8804045865792389
2200,0.9785218140649192
2201,0.08248605530855746
2202,0.9739261041171366
2203,0.9789920743850262
2204,0.216626260624285
2205,0.04372936181858564
2206,0.9395145991003171
2207,0.8334278832319058
2208,0.0729337952944144
2209,0.04838023301880967
2210,0.1475682165458634
2211,0.13427674862371905
2212,0.8212756079332473
2213,0.9857468450099048
2214,0.9148843201294561
2215,0.4559601029538246
2216,0.1355777455830697
2217,0.9880471361062618
2218,0.9496978840101297
2219,0.4053643259635386
2220,0.962513346484465
2221,0.9735465939342768
2222,0.8659213809486781
2223,0.9715275056925385
2224,0.8658435585951093
2225,0.9469285147215551
2226,0.3404709811859699
2227,0.9259315504339696
2228,0.8240185743805241
2229,0.9326946985721931
2230,0.8891290899458172
2231,0.9171194892798175
2232,0.1433010903732354
2233,0.9295921047762832
2234,0.9379630872093826
2235,0.1761650758120163
2236,0.2733340563957323
2237,0.9751003428165214
2238,0.2046407545889152
2239,0.8291691287218652
2240,0.968183421268151
2241,0.9850483543902919
2242,0.9766962437500948
2243,0.9732785190080159
2244,0.9862731845733703
2245,0.9792466930253372
2246,0.9745406469754048
2247,0.9509399767397897
2248,0.9599681784135041
2249,0.9813174851529618
2250,0.8961884029541991
2251,0.9796447483413245
2252,0.965054713271979
2253,0.8628204731385357
2254,0.38020112173305765
2255,0.2707974551999869
2256,0.13430800252151706
2257,0.888333418854084
2258,0.893328415994226
2259,0.13953574303837368
2260,0.9850226372935873
2261,0.9096169554539515
2262,0.918632849341027
2263,0.9708774020486044
2264,0.9771708878949708
2265,0.9491763446092304
2266,0.9555786606839317
2267,0.9827337167588006
2268,0.2948437316081851
2269,0.9854644021985896
2270,0.9471096708096717
2271,0.9889619802701523
2272,0.3845686779454083
2273,0.9128017086023484
2274,0.9743135137657716
2275,0.9698801805966889
2276,0.9732846697319952
2277,0.9198327235227178
2278,0.9751940889118187
2279,0.9644061514222897
2280,0.9367050738934373
2281,0.9615226479192517
2282,0.9660888081636477
2283,0.9145655959064055
2284,0.9737347497783005
2285,0.9769459327273569
2286,0.9890714339822022
2287,0.9275553014571982
2288,0.9010663950629662
2289,0.863467580196232
2290,0.9842820825956383
2291,0.9249084125891363
2292,0.8411492647279757
2293,0.9854793231489463
2294,0.9498960670324619
2295,0.9505678017133731
2296,0.9570682078164634
2297,0.9445773711465697
2298,0.9812325641411284
2299,0.9378028861521635
2300,0.9731342524172812
2301,0.809877913022564
2302,0.8371404450592338
2303,0.9863220574525724
2304,0.9795327178199836
2305,0.934679259923836
2306,0.9651570590043332
2307,0.9010254582170899
2308,0.9607357731036973
2309,0.9532541398969238
2310,0.6381800647647502
2311,0.8362251206322192
2312,0.9053047130554503
2313,0.4452106438747184
2314,0.9467860423700171
2315,0.6240893105986408
2316,0.9867922759830076
2317,0.9810241908893171
2318,0.9733565303369501
2319,0.9459027570643317
2320,0.9625606021944179
2321,0.9754563736596749
2322,0.7973551852439795
2323,0.9502736989836995
2324,0.981563201986378
2325,0.9501898748225784
2326,0.9748905529085049
2327,0.9817807499377351
2328,0.9806478102831948
2329,0.9866151708455446
2330,0.9840738976812365
2331,0.6987973810651853
2332,0.09763219393899901
2333,0.9587409366524615
2334,0.9797325958489953
2335,0.9661317233136371
2336,0.9899658720153804
2337,0.17739503499529496
2338,0.9747482170219572
2339,0.5963953142694843
2340,0.9327216982691788
2341,0.9527712905407909
2342,0.9705771522121389
2343,0.286984907375589
2344,0.9542821358228005
2345,0.9117204580490136
2346,0.7228776443083488
2347,0.890698266370274
2348,0.9534288995474441
2349,0.9414403941399521
2350,0.9135690570164877
2351,0.9526896381949607
2352,0.20660340067398258
2353,0.31084504182131795
2354,0.1770220782111026
2355,0.3794851177320359
2356,0.9526451216964302
2357,0.9490194548012068
2358,0.9491690745924445
2359,0.22316187404851853
2360,0.9798454506745317
2361,0.5599087669591555
2362,0.9617034715083063
2363,0.4725607125983024
2364,0.9613379735808677
2365,0.9915520988155924
2366,0.9754018073300944
2367,0.9860745651645183
2368,0.9825388115656135
2369,0.8299951190142356
2370,0.9448921295318663
2371,0.9462696959171646
2372,0.09131635695691535
2373,0.9727889421643628
2374,0.6204437118801688
