id,rainfall
2190,1.1069513324270077
2191,1.1047193488703153
2192,0.9211723050771923
2193,0.12498982723790031
2194,0.0465640520834244
2195,0.8996957333914832
2196,0.9867668083185321
2197,1.0116128019254107
2198,1.0259523808136446
2199,0.7200583070955415
2200,1.1205472454542882
2201,0.1349626475028859
2202,1.0935522180776456
2203,0.9248039200855234
2204,0.38731496783123454
2205,-0.08446426531982065
2206,0.7738058857308967
2207,0.6260662407056266
2208,0.09916959467173614
2209,-0.05233190361505202
2210,0.12091462664165209
2211,0.23975385408063832
2212,0.8030028204756305
2213,1.1056632766538554
2214,0.8700010553888962
2215,0.5272339092763716
2216,0.017157101767059757
2217,1.0704833175548207
2218,0.8840234261521851
2219,0.5368344109144466
2220,0.9417551619581752
2221,0.9626383173311102
2222,0.821825532808458
2223,1.0259196896806975
2224,0.8440895714356171
2225,0.908768119180204
2226,0.2605326970592974
2227,0.9122426940370463
2228,0.7808139635497144
2229,0.8612540639245705
2230,0.8587368359309662
2231,0.8817185432395833
2232,0.11230874264898894
2233,0.911312760010053
2234,0.8943657135636187
2235,0.25360804792765956
2236,0.21959980557797687
2237,0.9895941493190661
2238,0.3360437561472096
2239,0.7916818756890782
2240,1.0141348766955278
2241,1.1144696120361561
2242,1.142248363555739
2243,1.0115931266391254
2244,1.0609056600630136
2245,1.0579662226496553
2246,0.9492432287315713
2247,0.8994230090346909
2248,0.9641512469577016
2249,0.9717457124135613
2250,0.8563710353734191
2251,1.0013582309667002
2252,1.0185906071923467
2253,0.8163479718817834
2254,0.5645661196790441
2255,0.4670906100330501
2256,0.09489299652474203
2257,0.8683772920349504
2258,0.8848256254374618
2259,0.13745473641675288
2260,1.148437128527767
2261,0.9285074738788825
2262,0.9643690937178502
2263,1.009344425631811
2264,1.0243422010330818
2265,0.9742056513899882
2266,0.8983821941356966
2267,1.0713657058600476
2268,0.38357354069111627
2269,0.9521208785503195
2270,0.9123661937991061
2271,1.0432794557400302
2272,0.3006676667927112
2273,0.9327750412704003
2274,0.973015621426103
2275,0.9950261315472158
2276,1.0073604632903095
2277,0.9108320385449313
2278,1.0249563097191825
2279,0.9405151529919769
2280,0.9140506809740205
2281,0.9620470064651494
2282,0.9682268136940317
2283,0.9727715137869706
2284,1.0030726430839143
2285,1.0273494769534386
2286,1.038212869572145
2287,0.8969976048066735
2288,0.9166081015452887
2289,0.7350609817228339
2290,1.042353432903902
2291,0.8969604623148839
2292,0.737894094589197
2293,1.0528012224658936
2294,1.0057754372780745
2295,0.9407978093301601
2296,1.0087924614631227
2297,0.9382346177383369
2298,1.0616667833405553
2299,0.8447928246947267
2300,0.999672880108569
2301,0.7101275611244007
2302,0.8450742018752577
2303,1.0895797451873432
2304,0.9908444637054781
2305,0.8797479452347099
2306,0.9793143788856686
2307,0.9098896507004173
2308,0.8965299737173476
2309,0.988681607269255
2310,0.6088656585741735
2311,0.8798851536275529
2312,0.7638484712681632
2313,0.4504961995789746
2314,0.9766759198030237
2315,0.5602307087920406
2316,1.0741067343775716
2317,1.0486330457036368
2318,1.0521322923581227
2319,0.9421710272509027
2320,0.9876540916348342
2321,0.9915566862354512
2322,0.6940509609959944
2323,1.003027288582966
2324,1.1035319558023753
2325,0.9259799062757978
2326,1.0618402942883467
2327,1.0755679364764046
2328,1.0390289297821005
2329,1.1287291948018177
2330,1.1040572871920686
2331,0.8220331098900489
2332,0.21976866328698308
2333,0.9677544032084315
2334,1.1242149001420654
2335,1.1804637088843593
2336,1.1065443634987224
2337,0.33814558476761025
2338,1.039190854460531
2339,0.6710677141771694
2340,1.1837193396075556
2341,0.8607341927873498
2342,1.0079103678117256
2343,0.44089037038267154
2344,0.918751354692853
2345,0.8197803663102364
2346,0.844137877414318
2347,0.8531935128469824
2348,0.8583484428393128
2349,0.8816418007940924
2350,0.8465654201110518
2351,0.9568899755526916
2352,0.282826061343483
2353,0.39529627947246737
2354,0.259098717415281
2355,0.5931893373967765
2356,0.8827633887364973
2357,0.9327426193479449
2358,0.9628260235019057
2359,0.2747579628431399
2360,0.8715588869343391
2361,0.6435589583685689
2362,0.9913819543892233
2363,0.4053879240825099
2364,0.9410887775903611
2365,1.0816604397594243
2366,0.995045368066324
2367,1.053544405446827
2368,1.0411475209050818
2369,0.8626888676612665
2370,0.9729943398842962
2371,0.8434664498814988
2372,0.2730815330234142
2373,1.029505327703873
2374,0.6537033685800606
2375,0.5004574690391517
2376,0.2833703771125684
2377,0.9018774040392301
2378,1.0788671252082953
2379,0.8047319895463937
2380,0.8327337970140473
2381,0.809625824461632
2382,0.6909576225075358
2383,0.22538841976411328
2384,0.6954566332570052
2385,0.3717251983829726
2386,0.3261006559500408
2387,0.6441272045517761
2388,0.8172000959957644
2389,0.38201065546043733
2390,0.36769086630767933
2391,0.9384643672600632
2392,0.48873739018694895
2393,0.9268039103927153
2394,1.0130914160481244
2395,0.40498996954818256
2396,1.049802927485568
2397,0.9269078699772739
2398,0.5376104226363695
2399,0.6113851064172631
2400,0.731310213123781
2401,0.6378682907278816
2402,0.7532828181248478
2403,0.8365644931794142
2404,1.054822867063977
2405,0.9536032151045435
2406,0.9788746605526539
2407,0.9236886643087414
2408,0.2046743698262028
2409,1.0260314381050517
2410,0.42825414824843255
2411,1.0659286539259967
2412,0.9451167424938158
2413,0.8419626963461606
2414,0.9822017148963706
2415,0.49901718471429546
2416,0.9228103795627103
2417,0.9548735468555272
2418,0.9217914290845928
2419,0.6452155065485562
2420,0.3903227927088858
2421,0.5429997089232248
2422,1.0193509403422947
2423,1.1022602932719023
2424,1.0407388645394366
2425,0.1939021040053377
2426,0.3101472882146037
2427,0.3801001692055488
2428,0.8639265359978401
2429,0.4889530017583632
2430,0.9016648842826342
2431,1.0380440989799746
2432,0.9366834518388074
2433,0.36315843075295073
2434,1.0392113862990113
2435,0.8273267267647377
2436,0.7993907137841999
2437,0.6249901385750712
2438,0.9920883658614144
2439,0.956768863035232
2440,0.5911839221168361
2441,0.9055915741691409
2442,0.6581669938577145
2443,0.5703916875157343
2444,1.051032696543521
2445,0.9600157099311195
2446,1.043714430886018
2447,1.06411584952341
2448,1.1626104400048711
2449,0.21537324110144618
2450,1.0358461208250502
2451,1.0980132762351524
2452,1.096803491895719
2453,1.0434723065212197
2454,1.048026677331107
2455,0.46362571117870466
2456,0.3561270534870613
2457,0.9307336270187354
2458,1.0873701966700187
2459,0.6875478380656055
2460,0.2940449538921841
2461,1.089579788139128
2462,0.6429041066323681
2463,0.5991167720183086
2464,0.9089832772511637
2465,1.0396296470896276
2466,0.4690588765349397
2467,0.253187802411069
2468,0.16246695510393905
2469,0.733749811795085
2470,0.28433526959181943
2471,0.22634579709577807
2472,0.9056444723472226
2473,0.44077757065906054
2474,0.2134174411514962
2475,0.3400258755997144
2476,0.7108982322590818
2477,0.916367201156794
2478,0.9046270228985576
2479,0.5875365209721727
2480,0.821127576537497
2481,0.9339187214252784
2482,0.8075044064055903
2483,0.9156063728298354
2484,0.9291299521392351
2485,1.0130610779674858
2486,0.9563321214810074
2487,0.9635677523791739
2488,0.921511482315214
2489,0.9034770009667945
2490,0.9539672710944636
2491,0.20835674208529498
2492,0.970478205230594
2493,0.7968224261760662
2494,1.0692721264296043
2495,1.0247760369861114
2496,1.0091941305785799
2497,0.5177018509013293
2498,0.9382054637308002
2499,0.559302093260559
2500,0.5096399631842184
2501,0.9766333539371514
2502,0.2165830843693095
2503,0.8770741723403443
2504,0.8696075051528815
2505,0.7379564300688055
2506,1.0269279133809794
2507,0.9554890810247889
2508,1.0171613745885337
2509,0.10591336572095156
2510,0.8555981094858165
2511,0.9929272332958698
2512,0.8964194482573911
2513,1.0133538990628455
2514,1.0271545449585826
2515,0.9560699429697643
2516,0.9550287410747063
2517,0.9657157381743797
2518,0.879670210363356
2519,1.0309492341639086
2520,0.6971298394102183
2521,0.7183525754339097
2522,0.8545097691383488
2523,0.7000833254725238
2524,0.37420713318859
2525,0.96127491557387
2526,0.06616510296089673
2527,1.04217016640818
2528,0.9801245612693077
2529,0.941046007182494
2530,0.8781010014822295
2531,1.074171454841352
2532,0.8307355867345367
2533,0.9367963016645184
2534,0.7739770524254017
2535,0.353982061577807
